EUM,TIPO,SUBTIPO,CUENCA,REGIÓN,PROVINCIA,DISTRITO,Latitud,Longitud,CÓDIGO DERECHO MINERO,NOMBRE DERECHO MINERO,NOMBRE TITULAR,GENERADOR,RESPONSABLE,ESTUDIO AMBIENTAL,Puntaje,Riesgo
MICHIQUILLAY,RESIDUO MINERO,DESMONTE DE MINA,CRISNEJAS,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.03317884,-78.33271927,010091193;03546051Z18;010045905,ALUNITA Nº3;ENCAÑADA 1;MICHIQUILLAY 2005 A,"ACTIVOS MINEROS S.A.C.;ANGLO AMERICAN MICHIQUILLAY S.A.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;EMPRESA MINERA DEL PERU S.A.;INVERSIONES TURISTICAS INGENIO S.A.;PERU MINING EXPLORATION & DEVELOPMENT COMPANY, SUCURSAL DEL PERU",IDENTIFICADO,ACTIVOS MINEROS S.A.C.,PCPAM DEL PROYECTO MICHIQUILLAY,37,2
MICHIQUILLAY,INFRAESTRUCTURA,"CAMINOS, HELIPUERTOS, PISTAS DE ATERRIZAJE, LINEAS FERREAS",CRISNEJAS,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.03531827,-78.33233621,010091193;03546051Z18;010045905,ALUNITA Nº3;ENCAÑADA 1;MICHIQUILLAY 2005 A,"ACTIVOS MINEROS S.A.C.;ANGLO AMERICAN MICHIQUILLAY S.A.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;EMPRESA MINERA DEL PERU S.A.;INVERSIONES TURISTICAS INGENIO S.A.;PERU MINING EXPLORATION & DEVELOPMENT COMPANY, SUCURSAL DEL PERU",IDENTIFICADO,ACTIVOS MINEROS S.A.C.,PCPAM DEL PROYECTO MICHIQUILLAY,27,2
MICHIQUILLAY,RESIDUO MINERO,DESMONTE DE MINA,CRISNEJAS,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.03527722,-78.33306004,010091193;03546051Z18;010045905,ALUNITA Nº3;ENCAÑADA 1;MICHIQUILLAY 2005 A,"ACTIVOS MINEROS S.A.C.;ANGLO AMERICAN MICHIQUILLAY S.A.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;EMPRESA MINERA DEL PERU S.A.;INVERSIONES TURISTICAS INGENIO S.A.;PERU MINING EXPLORATION & DEVELOPMENT COMPANY, SUCURSAL DEL PERU",IDENTIFICADO,ACTIVOS MINEROS S.A.C.,PCPAM DEL PROYECTO MICHIQUILLAY,35,2
MICHIQUILLAY,RESIDUO MINERO,DESMONTE DE MINA,CRISNEJAS,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.03529643,-78.33325891,010091193;03546051Z18;010045905,ALUNITA Nº3;ENCAÑADA 1;MICHIQUILLAY 2005 A,"ACTIVOS MINEROS S.A.C.;ANGLO AMERICAN MICHIQUILLAY S.A.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;EMPRESA MINERA DEL PERU S.A.;INVERSIONES TURISTICAS INGENIO S.A.;PERU MINING EXPLORATION & DEVELOPMENT COMPANY, SUCURSAL DEL PERU",IDENTIFICADO,ACTIVOS MINEROS S.A.C.,PCPAM DEL PROYECTO MICHIQUILLAY,33,2
LA AURORA,RESIDUO MINERO,DESMONTE DE MINA,CRISNEJAS,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.12194396,-78.28167599,03000232X01,AURORA,COMPAÑIA MINERA SAN CARLOS S.A.;MINERA MONTERRICO S.A.,NO IDENTIFICADO,---,---,37,2
LA AURORA,RESIDUO MINERO,DESMONTE DE MINA,CRISNEJAS,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.12198887,-78.28163049,03000232X01,AURORA,COMPAÑIA MINERA SAN CARLOS S.A.;MINERA MONTERRICO S.A.,NO IDENTIFICADO,---,---,35,2
LA AURORA,LABOR MINERA,BOCAMINA,CRISNEJAS,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.12197267,-78.28194721,03000232X01,AURORA,COMPAÑIA MINERA SAN CARLOS S.A.;MINERA MONTERRICO S.A.,NO IDENTIFICADO,---,---,25,1
MICHIQUILLAY,INFRAESTRUCTURA,"CAMPAMENTOS, OFICINAS, TALLERES",CRISNEJAS,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.03972231,-78.32975132,03546051Z18;010046005,ENCAÑADA 1;MICHIQUILLAY 2005 B,ACTIVOS MINEROS S.A.C.;ANGLO AMERICAN MICHIQUILLAY S.A.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;EMPRESA MINERA DEL PERU S.A.;INVERSIONES TURISTICAS INGENIO S.A.,IDENTIFICADO,---,---,20,1
MICHIQUILLAY,INFRAESTRUCTURA,"CAMPAMENTOS, OFICINAS, TALLERES",CRISNEJAS,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.04226273,-78.33312866,010091193;03546051Z18;010045905,ALUNITA Nº3;ENCAÑADA 1;MICHIQUILLAY 2005 A,"ACTIVOS MINEROS S.A.C.;ANGLO AMERICAN MICHIQUILLAY S.A.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;EMPRESA MINERA DEL PERU S.A.;INVERSIONES TURISTICAS INGENIO S.A.;PERU MINING EXPLORATION & DEVELOPMENT COMPANY, SUCURSAL DEL PERU",IDENTIFICADO,ACTIVOS MINEROS S.A.C.,PCPAM DEL PROYECTO MICHIQUILLAY,25,1
MICHIQUILLAY,INFRAESTRUCTURA,PLANTAS DE PROCESAMIENTO,CRISNEJAS,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.04044999,-78.32900547,03546051Z18;010046005,ENCAÑADA 1;MICHIQUILLAY 2005 B,ACTIVOS MINEROS S.A.C.;ANGLO AMERICAN MICHIQUILLAY S.A.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;EMPRESA MINERA DEL PERU S.A.;INVERSIONES TURISTICAS INGENIO S.A.,IDENTIFICADO,ACTIVOS MINEROS S.A.C.,PCPAM DEL PROYECTO MICHIQUILLAY,31,2
MICHIQUILLAY,INFRAESTRUCTURA,PLANTAS DE PROCESAMIENTO,CRISNEJAS,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.04032302,-78.32892479,03546051Z18;010046005,ENCAÑADA 1;MICHIQUILLAY 2005 B,ACTIVOS MINEROS S.A.C.;ANGLO AMERICAN MICHIQUILLAY S.A.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;EMPRESA MINERA DEL PERU S.A.;INVERSIONES TURISTICAS INGENIO S.A.,IDENTIFICADO,ACTIVOS MINEROS S.A.C.,PCPAM DEL PROYECTO MICHIQUILLAY,29,2
MICHIQUILLAY,INFRAESTRUCTURA,"CAMPAMENTOS, OFICINAS, TALLERES",CRISNEJAS,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.04240814,-78.33327255,010091193;03546051Z18;010045905,ALUNITA Nº3;ENCAÑADA 1;MICHIQUILLAY 2005 A,"ACTIVOS MINEROS S.A.C.;ANGLO AMERICAN MICHIQUILLAY S.A.;EMPRESA MINERA DEL CENTRO DEL PERU S.A.;EMPRESA MINERA DEL PERU S.A.;INVERSIONES TURISTICAS INGENIO S.A.;PERU MINING EXPLORATION & DEVELOPMENT COMPANY, SUCURSAL DEL PERU",IDENTIFICADO,ACTIVOS MINEROS S.A.C.,PCPAM DEL PROYECTO MICHIQUILLAY,25,1
