EUM,TIPO,SUBTIPO,CUENCA,REGIÓN,PROVINCIA,DISTRITO,Latitud,Longitud,CÓDIGO DERECHO MINERO,NOMBRE DERECHO MINERO,NOMBRE TITULAR,GENERADOR,RESPONSABLE,ESTUDIO AMBIENTAL,Puntaje,Riesgo
MERCEDES 3,LABOR MINERA,BOCAMINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89653986,-76.97302285,"010000882U, 07001189X01","ATLANTA, PURISIMA","RECAVARREN BARRENECHEA, CARLOS OCTAVIO",NO IDENTIFICADO,---,---,22,1
MERCEDES 3,LABOR MINERA,BOCAMINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89785827,-76.97633090,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,29,2
MERCEDES 3,LABOR MINERA,BOCAMINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89720002,-76.97605347,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,27,2
MERCEDES 3,RESIDUO MINERO,DESMONTE DE MINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89724178,-76.97663717,"07001292X01, 010001171U","HUANZALA SUR-8, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,31,2
SAN FRANCISCO 2,LABOR MINERA,BOCAMINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89162911,-76.97802575,"07001292X01, 07002062X01, 010001171U",HUANZALA SUR-8; LOS ANGELES N° 8; SANTA LUISA,"COMPAÑÍA MINERA SANTA LUISA S.A.; CARBAJAL RUBINA, ARNULFO; COMPAÑÍA MINERA SANTA LUISA S.A.",NO IDENTIFICADO,---,---,37,2
SAN FRANCISCO 2,LABOR MINERA,BOCAMINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89053126,-76.97718048,"010000882U, 07001189X01","ATLANTA, PURISIMA","RECAVARREN BARRENECHEA, CARLOS OCTAVIO",NO IDENTIFICADO,---,---,41,3
SAN FRANCISCO 2,LABOR MINERA,BOCAMINA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89098946,-76.98072946,"07002062X01, 07002062X01, 010001171U",HUANZALA SUR-7; LOS ANGELES N° 8; SANTA LUISA,"COMPAÑÍA MINERA SANTA LUISA S.A.; CARBAJAL RUBINA, ARNULFO; COMPAÑÍA MINERA SANTA LUISA S.A.",NO IDENTIFICADO,---,---,33,2
SAN FRANCISCO 2,LABOR MINERA,MEDIA BARRETA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.88940285,-76.97691848,"07002062X01, 010001171U","HUANZALA SUR-7, SANTA LUISA",COMPAÑÍA MINERA STA LUISA S.A.,NO IDENTIFICADO,---,---,29,2
SAN FRANCISCO 2,LABOR MINERA,MEDIA BARRETA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89155269,-76.98025878,"07002062X01, 07002062X01, 010001171U","HUANZALA SUR-7, LOS ANGELES N° 8, SANTA LUISA","COMPAÑÍA MINERA STA LUISA S.A., CARBAJAL RUBINA, ARNULFO, COMPAÑÍA MINERA STA LUISA S.A.",NO IDENTIFICADO,---,---,43,3
SAN FRANCISCO 2,LABOR MINERA,MEDIA BARRETA,ALTO MARAÑON,ANCASH,BOLOGNESI,HUALLANCA,-9.89097879,-76.97947135,"07002062X01, 07002062X01, 010001171U","HUANZALA SUR-7, LOS ANGELES N° 8, SANTA LUISA","COMPAÑÍA MINERA STA LUISA S.A., CARBAJAL RUBINA, ARNULFO, COMPAÑÍA MINERA STA LUISA S.A.",NO IDENTIFICADO,---,---,35,2
